Gene ID,Expression level
WBGene00023487,23.51
WBGene00023488,0
WBGene00023489,1.213
WBGene00023490,6.841
WBGene00023491,4.004
WBGene00023492,3.783
WBGene00023493,0
WBGene00023497,9.454
WBGene00023498,35.483
WBGene00023499,0
WBGene00023500,12.142
WBGene00023501,0
WBGene00023502,0
WBGene00023503,0.138
WBGene00023504,0
WBGene00023505,0
WBGene00023506,0
WBGene00023507,0
WBGene00023508,0
WBGene00023509,0
WBGene00023511,0
WBGene00023512,0
WBGene00023513,0
WBGene00023515,0
WBGene00023517,0
WBGene00023518,0
WBGene00023519,0
WBGene00023520,13.86
WBGene00043049,0
WBGene00043050,24.514
WBGene00043051,28.236
WBGene00043052,0
WBGene00043053,0
WBGene00043054,0
WBGene00043055,0
WBGene00043056,1.681
WBGene00043057,7.117
WBGene00043058,0
WBGene00043059,0
WBGene00043060,34.625
WBGene00043061,0
WBGene00043062,0
WBGene00043064,91.151
WBGene00043065,0
WBGene00043066,0
WBGene00043067,0
WBGene00043068,0.363
WBGene00043069,0
WBGene00043097,23.359
WBGene00043120,0.802
WBGene00043147,0.497
WBGene00043156,26.198
WBGene00043279,0.164
WBGene00043283,0
WBGene00043297,2.814
WBGene00043302,18.038
WBGene00043308,0
WBGene00043466,0
WBGene00043534,15.092
WBGene00043666,0
WBGene00043702,0
WBGene00043705,0.187
WBGene00043743,0
WBGene00043948,0
WBGene00043952,0.571
WBGene00043980,0
WBGene00043981,0.135
WBGene00043982,117.761
WBGene00043983,2.332
WBGene00043984,0
WBGene00043985,2.393
WBGene00043986,0
WBGene00043988,0
WBGene00043992,0
WBGene00043994,1.384
WBGene00043995,0
WBGene00043996,0
WBGene00043997,0
WBGene00043998,0.296
WBGene00044000,0
WBGene00044001,1.712
WBGene00044002,0
WBGene00044003,0
WBGene00044004,3.915
WBGene00044005,0
WBGene00044006,10.152
WBGene00044007,21.533
WBGene00044008,0.249
WBGene00044009,0
WBGene00044011,10.788
WBGene00044012,0
WBGene00044014,0
WBGene00044015,0
WBGene00044016,0
WBGene00044018,0
WBGene00044019,0.268
WBGene00044020,0.408
WBGene00044021,23.522
WBGene00044022,0
WBGene00044024,6.348
WBGene00044025,3.42
WBGene00044026,67.182
WBGene00044027,0
WBGene00044028,0
WBGene00044029,8.746
WBGene00044030,0
WBGene00044031,0
WBGene00044032,0
WBGene00044034,0
WBGene00044035,4.476
WBGene00044036,0
WBGene00044037,0
WBGene00044038,0
WBGene00044041,35.058
WBGene00044042,0
WBGene00044043,0
WBGene00044044,0
WBGene00044045,1.744
WBGene00044047,0
WBGene00044048,0
WBGene00044049,57.516
WBGene00044051,0
WBGene00044053,0
WBGene00044054,0
WBGene00044057,0
WBGene00044058,0
WBGene00044059,0
WBGene00044061,8.305
WBGene00044062,0.117
WBGene00044063,37.806
WBGene00044065,4.449
WBGene00044066,0
WBGene00044067,0.153
WBGene00044068,67.394
WBGene00044069,0.285
WBGene00044070,586.145
WBGene00044071,0.959
WBGene00044072,12.181
WBGene00044073,0
WBGene00044074,0
WBGene00044077,4.186
WBGene00044078,133.748
WBGene00044079,86.862
WBGene00044080,11.49
WBGene00044081,28.12
WBGene00044082,1899.376
WBGene00044083,0
WBGene00044084,0
WBGene00044085,0
WBGene00044086,0
WBGene00044087,0
WBGene00044088,0
WBGene00044090,0
WBGene00044091,0
WBGene00044092,0
WBGene00044093,0
WBGene00044094,6.625
WBGene00044095,0
WBGene00044097,0
WBGene00044102,0
WBGene00044103,0
WBGene00044104,0
WBGene00044105,0
WBGene00044106,0
WBGene00044107,2.292
WBGene00044109,4.243
WBGene00044112,0
WBGene00044113,77.301
WBGene00044114,0
WBGene00044115,0
WBGene00044116,0
WBGene00044117,0
WBGene00044119,0
WBGene00044120,0
WBGene00044121,0
WBGene00044122,0
WBGene00044125,3.841
WBGene00044126,0
WBGene00044127,0
WBGene00044130,0
WBGene00044131,0.586
WBGene00044132,2.655
WBGene00044133,0
WBGene00044134,9.977
WBGene00044135,0
WBGene00044136,0
WBGene00044137,0
WBGene00044138,0
WBGene00044139,5.682
WBGene00044140,0
WBGene00044141,0.059
WBGene00044142,0
WBGene00044143,0.981
WBGene00044144,23.664
WBGene00044145,0.122
WBGene00044146,0
WBGene00044147,0.111
WBGene00044148,0
WBGene00044149,0
WBGene00044150,0
WBGene00044151,31.15
WBGene00044152,0.331
WBGene00044153,1.121
WBGene00044154,0
WBGene00044155,0.08
WBGene00044156,15.447
WBGene00044158,0
WBGene00044159,0
WBGene00044160,0
WBGene00044161,0
WBGene00044163,0.147
WBGene00044164,0
WBGene00044166,1.197
WBGene00044167,0
WBGene00044168,2.826
WBGene00044169,13.221
WBGene00044170,0
WBGene00044174,0
WBGene00044175,0
WBGene00044176,11.305
WBGene00044177,0.078
WBGene00044178,0
WBGene00044179,0
WBGene00044180,3.624
WBGene00044181,0.219
WBGene00044182,0
WBGene00044183,0
WBGene00044184,0
WBGene00044187,0
WBGene00044188,6.371
WBGene00044189,0
WBGene00044191,1.657
WBGene00044192,0
WBGene00044193,0
WBGene00044194,0
WBGene00044195,0
WBGene00044198,0
WBGene00044200,3.051
WBGene00044201,0
WBGene00044202,0
WBGene00044203,0
WBGene00044204,0.089
WBGene00044205,0
WBGene00044206,0.147
WBGene00044207,0
WBGene00044208,0
WBGene00044209,0
WBGene00044210,5.922
WBGene00044211,0
WBGene00044212,1.674
WBGene00044213,0
WBGene00044215,0
WBGene00044216,0
WBGene00044218,0
WBGene00044219,0.165
WBGene00044220,0.422
WBGene00044221,0
WBGene00044222,0
WBGene00044224,0.117
WBGene00044225,0
WBGene00044226,0
WBGene00044227,0
WBGene00044228,0
WBGene00044229,0
WBGene00044232,0
WBGene00044233,1.032
WBGene00044235,0
WBGene00044236,6.275
WBGene00044237,0
WBGene00044238,0
WBGene00044239,0.626
WBGene00044240,0
WBGene00044241,0
WBGene00044242,0
WBGene00044243,16.66
WBGene00044244,0
WBGene00044245,0
WBGene00044246,0
WBGene00044247,0
WBGene00044249,0
WBGene00044250,0
WBGene00044251,14.604
WBGene00044253,10.362
WBGene00044256,0
WBGene00044257,0.192
WBGene00044258,0.286
WBGene00044259,0
WBGene00044260,5.531
WBGene00044261,0
WBGene00044262,0.155
WBGene00044264,0.227
WBGene00044265,0.085
WBGene00044268,0
WBGene00044270,0
WBGene00044271,0
WBGene00044272,0
WBGene00044278,0
WBGene00044279,0
WBGene00044280,0
WBGene00044281,0
WBGene00044282,0
WBGene00044283,68.475
WBGene00044284,0.059
WBGene00044285,0
WBGene00044286,0
WBGene00044287,0
WBGene00044288,0
WBGene00044289,0
WBGene00044290,1.524
WBGene00044291,0.491
WBGene00044292,0
WBGene00044293,0
WBGene00044294,12.709
WBGene00044295,0
WBGene00044296,0.062
WBGene00044297,0
WBGene00044298,0
WBGene00044299,0
WBGene00044300,0
WBGene00044301,0
WBGene00044302,0
WBGene00044303,0
WBGene00044304,22.954
WBGene00044305,22.634
WBGene00044308,0
WBGene00044309,0
WBGene00044310,12.576
WBGene00044311,3.846
WBGene00044312,0
WBGene00044313,0
WBGene00044314,0
WBGene00044315,0
WBGene00044316,1.601
WBGene00044317,0
WBGene00044318,3.383
WBGene00044319,3.09
WBGene00044321,55.934
WBGene00044322,23.76
WBGene00044323,22.344
WBGene00044324,63.905
WBGene00044325,40.697
WBGene00044326,19.289
WBGene00044329,9.857
WBGene00044330,0.303
WBGene00044331,0
WBGene00044332,0
WBGene00044333,0
WBGene00044337,0
WBGene00044338,0
WBGene00044339,3.894
WBGene00044340,0
WBGene00044341,11.395
WBGene00044342,1.012
WBGene00044343,0
WBGene00044344,22.541
WBGene00044345,0.485
WBGene00044346,0
WBGene00044347,0
WBGene00044348,1.477
WBGene00044349,0
WBGene00044350,1.504
WBGene00044352,0
WBGene00044353,0
WBGene00044354,15.999
WBGene00044355,9.845
WBGene00044356,0
WBGene00044357,0
WBGene00044358,0
WBGene00044359,0
WBGene00044361,0.122
WBGene00044362,0
WBGene00044363,3.374
WBGene00044364,0.186
WBGene00044365,0
WBGene00044366,0
WBGene00044367,0
WBGene00044368,0
WBGene00044369,0
WBGene00044370,0
WBGene00044371,0
WBGene00044372,0
WBGene00044373,0
WBGene00044374,10.727
WBGene00044376,0
WBGene00044377,0
WBGene00044379,0
WBGene00044380,0
WBGene00044381,0
WBGene00044382,0
WBGene00044383,0
WBGene00044384,0
WBGene00044385,0
WBGene00044386,0
WBGene00044387,7.038
WBGene00044388,0
WBGene00044389,2.736
WBGene00044390,0
WBGene00044391,0.024
WBGene00044392,0.421
WBGene00044393,0
WBGene00044394,0
WBGene00044395,4.386
WBGene00044396,19.724
WBGene00044398,0
WBGene00044401,6.083
WBGene00044402,0.376
WBGene00044403,0
WBGene00044406,0.793
WBGene00044409,0
WBGene00044410,4.092
WBGene00044411,0.467
WBGene00044412,0.075
WBGene00044413,26.981
WBGene00044414,0.212
WBGene00044415,0
WBGene00044416,0
WBGene00044417,0
WBGene00044418,4.427
WBGene00044419,0
WBGene00044420,2.021
WBGene00044421,2.596
WBGene00044423,0.151
WBGene00044424,0
WBGene00044427,0
WBGene00044428,0
WBGene00044430,0
WBGene00044431,29.645
WBGene00044432,0
WBGene00044433,0.511
WBGene00044434,0
WBGene00044435,3.698
WBGene00044436,0
WBGene00044437,0
WBGene00044438,1.348
WBGene00044439,0
WBGene00044440,0
WBGene00044441,0
WBGene00044442,0.061
WBGene00044443,0
WBGene00044444,0
WBGene00044445,16.538
WBGene00044446,0
WBGene00044447,0
WBGene00044448,0
WBGene00044449,0
WBGene00044450,0
WBGene00044451,0
WBGene00044452,162.477
WBGene00044453,0
WBGene00044455,0
WBGene00044457,0
WBGene00044458,0
WBGene00044459,2.319
WBGene00044460,0.252
WBGene00044461,0
WBGene00044462,0
WBGene00044463,0.375
WBGene00044464,0
WBGene00044466,18.041
WBGene00044467,11.295
WBGene00044468,0
WBGene00044469,0
WBGene00044470,0
WBGene00044471,0
WBGene00044472,0
WBGene00044474,0
WBGene00044475,0
WBGene00044476,0
WBGene00044477,0
WBGene00044478,0
WBGene00044479,0
WBGene00044480,0
WBGene00044481,0
WBGene00044482,5.216
WBGene00044483,3.407
WBGene00044484,11.847
WBGene00044485,0
WBGene00044486,0
WBGene00044487,0
WBGene00044488,0
WBGene00044489,20.779
WBGene00044490,0
WBGene00044491,0
WBGene00044492,0
WBGene00044493,0.325
WBGene00044495,0
WBGene00044498,0
WBGene00044499,0
WBGene00044500,2.099
WBGene00044501,0
WBGene00044502,0.583
WBGene00044503,0
WBGene00044504,0
WBGene00044508,4.313
WBGene00044509,27.706
WBGene00044510,13.579
WBGene00044511,0.067
WBGene00044512,0
WBGene00044513,6.688
WBGene00044514,8.773
WBGene00044515,23.057
WBGene00044516,0
WBGene00044517,6.113
WBGene00044518,0
WBGene00044519,0
WBGene00044520,0
WBGene00044521,0
WBGene00044523,0
WBGene00044524,0
WBGene00044525,0.204
WBGene00044526,0
WBGene00044527,0.059
WBGene00044528,0
WBGene00044529,0.08
WBGene00044530,0.59
WBGene00044531,0
WBGene00044533,0
WBGene00044534,3.025
WBGene00044535,0
WBGene00044536,0.08
WBGene00044537,0
WBGene00044538,3.267
WBGene00044539,0
WBGene00044541,0.189
WBGene00044542,0
WBGene00044544,0.159
WBGene00044545,0
WBGene00044546,0
WBGene00044547,11.417
WBGene00044548,0
WBGene00044549,0
WBGene00044550,0
WBGene00044551,0
WBGene00044552,0
WBGene00044553,22.812
WBGene00044554,3.938
WBGene00044556,0.183
WBGene00044557,0
WBGene00044559,0.349
WBGene00044560,0
WBGene00044562,0
WBGene00044563,0
WBGene00044564,0
WBGene00044565,0
WBGene00044567,0
WBGene00044568,14.378
WBGene00044569,0
WBGene00044570,0
WBGene00044571,0
WBGene00044573,0
WBGene00044574,0
WBGene00044575,0
WBGene00044578,1.601
WBGene00044579,0
WBGene00044580,0
WBGene00044582,0
WBGene00044584,0.495
WBGene00044585,0
WBGene00044586,0
WBGene00044587,0
WBGene00044588,0.636
WBGene00044589,0.549
WBGene00044602,0
WBGene00044603,0
WBGene00044604,20.445
WBGene00044605,117.876
WBGene00044606,0
WBGene00044607,0
WBGene00044608,35.306
WBGene00044609,1.644
WBGene00044610,0
WBGene00044611,0
WBGene00044612,0
WBGene00044614,13.678
WBGene00044615,10.727
WBGene00044616,0
WBGene00044617,0
WBGene00044618,0.352
WBGene00044620,0
WBGene00044623,4.196
WBGene00044630,0.439
WBGene00044631,0
WBGene00044632,0
WBGene00044633,0
WBGene00044634,0
WBGene00044636,13.472
WBGene00044637,0
WBGene00044638,135.726
WBGene00044639,0
WBGene00044640,0
WBGene00044641,2.577
WBGene00044642,0
WBGene00044643,0
WBGene00044644,10.168
WBGene00044645,0
WBGene00044646,9.203
WBGene00044648,22.722
WBGene00044649,12.579
WBGene00044650,2.305
WBGene00044651,0.402
WBGene00044653,0
WBGene00044654,0
WBGene00044658,0
WBGene00044659,1.901
WBGene00044660,0
WBGene00044661,0
WBGene00044662,2.106
WBGene00044663,0
WBGene00044664,0
WBGene00044665,0
WBGene00044666,20.388
WBGene00044667,0
WBGene00044670,0
WBGene00044672,0
WBGene00044673,0
WBGene00044674,0
WBGene00044675,0
WBGene00044676,0
WBGene00044677,0
WBGene00044678,0.143
WBGene00044679,7.133
WBGene00044680,0
WBGene00044681,0
WBGene00044683,36.808
WBGene00044684,0.162
WBGene00044686,29.189
WBGene00044687,0
WBGene00044689,0.061
WBGene00044690,4.139
WBGene00044692,0
WBGene00044693,0
WBGene00044694,0
WBGene00044695,0
WBGene00044696,0
WBGene00044697,15.551
WBGene00044698,6.175
WBGene00044699,2.791
WBGene00044700,0
WBGene00044701,0
WBGene00044702,0
WBGene00044705,2.204
WBGene00044706,0
WBGene00044707,0
WBGene00044708,0
WBGene00044712,0
WBGene00044718,1.461
WBGene00044719,0
WBGene00044720,0.25
WBGene00044722,0
WBGene00044723,0
WBGene00044724,15.27
WBGene00044725,0
WBGene00044726,0
WBGene00044728,686.86
WBGene00044729,0
WBGene00044732,0
WBGene00044733,0
WBGene00044736,5.297
WBGene00044737,111.569
WBGene00044738,0
WBGene00044741,0.144
WBGene00044742,0.07
WBGene00044743,0.186
WBGene00044744,0
WBGene00044745,0.849
WBGene00044746,45.503
WBGene00044753,0
WBGene00044754,0
WBGene00044756,0
WBGene00044757,0
WBGene00044758,0
WBGene00044759,0
WBGene00044760,0
WBGene00044761,0
WBGene00044762,7.538
WBGene00044763,0
WBGene00044764,0
WBGene00044767,4.12
WBGene00044768,0
WBGene00044769,0
WBGene00044770,0
WBGene00044771,0
WBGene00044772,1.022
WBGene00044773,0
WBGene00044774,40.749
WBGene00044776,0
WBGene00044777,0
WBGene00044778,0
WBGene00044779,0.802
WBGene00044780,0
WBGene00044783,0
WBGene00044784,29.951
WBGene00044787,0
WBGene00044788,0
WBGene00044789,21.214
WBGene00044790,0
WBGene00044791,3.223
WBGene00044792,0
WBGene00044794,0.125
WBGene00044795,6.215
WBGene00044796,0
WBGene00044797,0.061
WBGene00044798,0
WBGene00044799,0
WBGene00044803,0.651
WBGene00044804,0
WBGene00044805,0
WBGene00044806,0
WBGene00044807,0
WBGene00044810,0
WBGene00044811,15.016
WBGene00044889,0
WBGene00044891,18.174
WBGene00044894,6.046
WBGene00044895,0.061
WBGene00044896,0
WBGene00044897,0
WBGene00044898,0
WBGene00044900,11.693
WBGene00044901,0.104
WBGene00044903,5.651
WBGene00044905,0
WBGene00044906,0
WBGene00044907,0
WBGene00044909,0
WBGene00044911,0
WBGene00044912,0
WBGene00044916,11.926
WBGene00044917,0
WBGene00044920,0.261
WBGene00044921,1332.962
WBGene00044922,12.633
WBGene00044923,0
WBGene00044924,10.334
WBGene00044925,0
WBGene00044927,3.181
WBGene00044928,0
WBGene00044931,0
WBGene00044936,0
WBGene00044937,0
WBGene00044939,0
WBGene00044941,0
WBGene00044942,0
WBGene00044943,0.263
WBGene00044946,0
WBGene00044949,1.75
WBGene00044952,0
WBGene00044953,0
WBGene00044955,0
WBGene00044962,0
WBGene00044963,0
WBGene00044964,0
WBGene00044976,0
WBGene00044977,0.417
WBGene00044978,2.826
WBGene00044979,0
WBGene00044987,0
WBGene00044988,43.026
WBGene00044989,11.285
WBGene00044990,0
WBGene00044991,2.082
WBGene00044995,0.258
WBGene00044998,0
WBGene00045000,0
WBGene00045013,0
WBGene00045016,0
WBGene00045024,0
WBGene00045036,0
WBGene00045038,0
WBGene00045040,0
WBGene00045043,0
WBGene00045045,0
WBGene00045048,6.277
WBGene00045050,0.506
WBGene00045051,0
WBGene00045052,0
WBGene00045053,0
WBGene00045056,1.723
WBGene00045057,0
WBGene00045058,0.323
WBGene00045059,0
WBGene00045060,0
WBGene00045061,0
WBGene00045062,0.2
WBGene00045063,0
WBGene00045065,0
WBGene00045066,0
WBGene00045067,0
WBGene00045068,0
WBGene00045074,0
WBGene00045075,0
WBGene00045076,0
WBGene00045077,1.316
WBGene00045078,5.041
WBGene00045082,0
WBGene00045091,0
WBGene00045093,0.021
WBGene00045094,0
WBGene00045095,0
WBGene00045096,0
WBGene00045097,0
WBGene00045098,0
WBGene00045099,0
WBGene00045100,0
WBGene00045101,0
WBGene00045104,0
WBGene00045105,0
WBGene00045108,0
WBGene00045116,0
WBGene00045117,0
WBGene00045118,0
WBGene00045120,0
WBGene00045122,0
WBGene00045128,0
WBGene00045132,0
WBGene00045134,0
WBGene00045136,0
WBGene00045142,0
WBGene00045144,0
WBGene00045145,0
WBGene00045146,11.654
WBGene00045148,0
WBGene00045151,0
WBGene00045158,0
WBGene00045161,8.017
WBGene00045162,0
WBGene00045163,0
WBGene00045164,0
WBGene00045168,0.16
WBGene00045171,0
WBGene00045175,6.149
WBGene00045177,0
WBGene00045178,0
WBGene00045180,0
WBGene00045183,2.723
WBGene00045188,0
WBGene00045189,0.12
WBGene00045190,0.1
WBGene00045192,13.282
WBGene00045193,0
WBGene00045195,3.04
WBGene00045198,0
WBGene00045202,0
WBGene00045207,0
WBGene00045208,0
WBGene00045209,0.16
WBGene00045210,0.076
WBGene00045211,0
WBGene00045212,0
WBGene00045215,0
WBGene00045218,0.366
WBGene00045234,0
WBGene00045235,0
WBGene00045236,0
WBGene00045237,5.315
WBGene00045238,5.076
WBGene00045239,0
WBGene00045242,0
WBGene00045245,64.082
WBGene00045246,0.776
WBGene00045247,0.213
WBGene00045248,9.906
WBGene00045249,109.299
WBGene00045250,0.281
WBGene00045251,0
WBGene00045252,2.274
WBGene00045253,6.987
WBGene00045255,16.804
WBGene00045261,0
WBGene00045265,0
WBGene00045268,0
WBGene00045269,3.867
WBGene00045270,0
WBGene00045271,0
WBGene00045272,91.41
WBGene00045273,1.09
WBGene00045275,7.58
WBGene00045276,56.536
WBGene00045277,10.323
WBGene00045280,0
WBGene00045282,0
WBGene00045283,0
WBGene00045286,0
WBGene00045289,0
WBGene00045291,0.305
WBGene00045292,0
WBGene00045293,0.285
WBGene00045295,0
WBGene00045297,0
WBGene00045298,0
WBGene00045302,0
WBGene00045303,0
WBGene00045304,0
WBGene00045305,0
WBGene00045306,0
WBGene00045308,0
WBGene00045309,0
WBGene00045311,0
WBGene00045314,0
WBGene00045315,0
WBGene00045316,0
WBGene00045319,0
WBGene00045321,0
WBGene00045322,0
WBGene00045331,0.138
WBGene00045332,0
WBGene00045336,2.038
WBGene00045337,0
WBGene00045338,0
WBGene00045339,0
WBGene00045340,0
WBGene00045344,0
WBGene00045345,0
WBGene00045348,0
WBGene00045355,10.528
WBGene00045356,0.752
WBGene00045357,0.291
WBGene00045362,0
WBGene00045363,0
WBGene00045364,0
WBGene00045365,4.557
WBGene00045366,12.621
WBGene00045367,0
WBGene00045373,0
WBGene00045374,0
WBGene00045375,0.328
WBGene00045376,0
WBGene00045378,0
WBGene00045379,0
WBGene00045380,0
WBGene00045381,0
WBGene00045382,0
WBGene00045383,51.863
WBGene00045385,0
WBGene00045386,0
WBGene00045387,1.739
WBGene00045388,9.256
WBGene00045390,0
WBGene00045391,0
WBGene00045392,73.13
WBGene00045393,1.344
WBGene00045394,23.726
WBGene00045395,0.683
WBGene00045396,2.218
WBGene00045397,0
WBGene00045398,0
WBGene00045399,41.536
WBGene00045400,0
WBGene00045401,7.106
WBGene00045402,0
WBGene00045403,0
WBGene00045404,0
WBGene00045405,0
WBGene00045406,0
WBGene00045407,6.755
WBGene00045408,0
WBGene00045410,22.446
WBGene00045411,0
WBGene00045412,0
WBGene00045413,0
WBGene00045414,0
WBGene00045415,0
WBGene00045416,15.705
WBGene00045417,0
WBGene00045418,22.275
WBGene00045419,13.918
WBGene00045433,4.059
WBGene00045434,0.977
WBGene00045455,0.174
WBGene00045456,16.424
WBGene00045457,0
WBGene00045458,9.802
WBGene00045459,0
WBGene00045460,0.596
WBGene00045461,9.024
WBGene00045468,1.707
WBGene00045473,0
WBGene00045474,10.501
WBGene00045475,0
WBGene00045480,0.344
WBGene00045481,3.948
WBGene00045482,36.934
WBGene00045483,215.912
WBGene00045484,24.881
WBGene00045487,0
WBGene00045488,24.954
WBGene00045490,0
WBGene00045491,0
WBGene00045493,0
WBGene00045494,0
WBGene00045495,13.233
WBGene00045496,0
WBGene00045497,0.925
WBGene00045498,0
WBGene00045500,0
WBGene00045501,0
WBGene00045502,0
WBGene00045507,16.952
WBGene00045508,0
WBGene00045509,0
WBGene00045510,0
WBGene00045511,0.614
WBGene00045513,0
WBGene00045514,0
WBGene00045516,0
WBGene00045517,0
WBGene00045787,0.076
WBGene00045857,0
WBGene00046257,0
WBGene00046978,0
WBGene00047756,0
WBGene00047895,0.498
WBGene00048436,0
WBGene00048999,0
WBGene00049400,0
WBGene00049680,0
WBGene00050875,0.615
WBGene00050878,0
WBGene00050879,0
WBGene00050880,0
WBGene00050881,0
WBGene00050884,13.291
WBGene00050885,7.382
WBGene00050889,6.849
WBGene00050890,0
WBGene00050891,0
WBGene00050892,0
WBGene00050896,0
WBGene00050898,0
WBGene00050899,6.952
WBGene00050900,0
WBGene00050903,4.617
WBGene00050904,0
WBGene00050906,0
WBGene00050907,0
WBGene00050911,0
WBGene00050913,0
WBGene00050914,0
WBGene00050915,0
WBGene00050916,0
WBGene00050917,15.207
WBGene00050919,0
WBGene00050920,3.704
WBGene00050926,0
WBGene00050927,0.821
WBGene00050930,0
WBGene00050931,0
WBGene00050932,0
WBGene00050934,0
WBGene00050935,0
WBGene00050936,8.836
WBGene00050937,6.48
WBGene00050938,0
WBGene00050939,49.418
WBGene00050940,0
WBGene00050941,12.46
WBGene00050943,7.575
WBGene00050944,19.881
WBGene00050945,0
WBGene00050946,0
WBGene00050947,5.009
WBGene00050948,0
WBGene00050956,4.34
WBGene00050957,0
WBGene00050958,0
WBGene00050961,0
WBGene00050965,0
WBGene00050967,0
WBGene00050968,0
WBGene00050971,0
WBGene00050972,0
WBGene00050974,0
WBGene00050977,0
WBGene00077434,0
WBGene00077436,0
WBGene00077437,157.226
WBGene00077438,0
WBGene00077439,30.596
WBGene00077440,0
WBGene00077441,0
WBGene00077443,0.355
WBGene00077444,0
WBGene00077445,0
WBGene00077447,0
WBGene00077448,0
WBGene00077449,0
WBGene00077450,0
WBGene00077451,0
WBGene00077453,4.166
WBGene00077455,0
WBGene00077457,0.148
WBGene00077459,0
WBGene00077462,0
WBGene00077464,0
WBGene00077486,8.999
WBGene00077489,1.974
WBGene00077490,0
WBGene00077491,0
WBGene00077493,0
WBGene00077495,0
WBGene00077496,0
WBGene00077497,0
WBGene00077500,0.979
WBGene00077503,0
WBGene00077504,0
WBGene00077508,0
WBGene00077514,0
WBGene00077519,0
WBGene00077520,3.431
WBGene00077521,0.25
WBGene00077522,8.485
WBGene00077523,0
WBGene00077525,0
WBGene00077526,66.71
WBGene00077531,0
WBGene00077535,0
WBGene00077536,0
WBGene00077537,1.814
WBGene00077538,0
WBGene00077539,0
WBGene00077543,1.652
WBGene00077546,0
WBGene00077548,0
WBGene00077549,0
WBGene00077551,0
WBGene00077552,0
WBGene00077553,0
WBGene00077556,0.1
WBGene00077557,0.663
WBGene00077558,0
WBGene00077559,2.195
WBGene00077563,0
WBGene00077564,0
WBGene00077565,0
WBGene00077566,0
WBGene00077568,0
WBGene00077569,0
WBGene00077570,0
WBGene00077572,0
WBGene00077573,0
WBGene00077574,0
WBGene00077575,0
WBGene00077576,0
WBGene00077577,0
WBGene00077579,0
WBGene00077581,0
WBGene00077582,0
WBGene00077583,0.115
WBGene00077585,0.061
WBGene00077586,0
WBGene00077588,0
WBGene00077589,0
WBGene00077590,0
WBGene00077592,0
WBGene00077593,26.544
WBGene00077594,0
WBGene00077595,0
WBGene00077596,0
WBGene00077597,0
WBGene00077599,6.179
WBGene00077600,0
WBGene00077603,0
WBGene00077606,0
WBGene00077607,0
WBGene00077608,0
WBGene00077609,0
WBGene00077613,0
WBGene00077615,0
WBGene00077616,0
WBGene00077620,0
WBGene00077621,0
WBGene00077622,0
WBGene00077627,0
WBGene00077629,0
WBGene00077631,0
WBGene00077636,0
WBGene00077638,0
WBGene00077640,0
WBGene00077643,9.952
WBGene00077646,0
WBGene00077649,0
WBGene00077652,0
WBGene00077658,7.433
WBGene00077659,0
WBGene00077662,0
WBGene00077663,0
WBGene00077669,0.164
WBGene00077670,0
WBGene00077673,0.235
WBGene00077674,0
WBGene00077679,0.164
WBGene00077680,0
WBGene00077681,17.172
WBGene00077682,0
WBGene00077684,0
WBGene00077685,0
WBGene00077687,0
WBGene00077688,0
WBGene00077689,0
WBGene00077690,10.327
WBGene00077691,3.275
WBGene00077692,0
WBGene00077693,4.551
WBGene00077695,0
WBGene00077696,0.466
WBGene00077697,1.434
WBGene00077698,1.47
WBGene00077699,0
WBGene00077701,0.291
WBGene00077703,0
WBGene00077704,0.218
WBGene00077712,0
WBGene00077714,0
WBGene00077728,136.25
WBGene00077732,9.775
WBGene00077750,0
WBGene00077751,0
WBGene00077752,0
WBGene00077753,0
WBGene00077754,0
WBGene00077755,0
WBGene00077756,0
WBGene00077757,0
WBGene00077758,0
WBGene00077759,0
WBGene00077761,5.756
WBGene00077762,0
WBGene00077763,0
WBGene00077764,41.928
WBGene00077765,0
WBGene00077766,10.732
WBGene00077768,0.085
WBGene00077769,0
WBGene00077770,0
WBGene00077771,233.29
WBGene00077772,1.272
WBGene00077773,0.118
WBGene00077775,28.182
WBGene00077781,0
WBGene00077782,0
WBGene00077783,0.08
WBGene00077784,0.411
WBGene00077785,0
WBGene00077786,3.044
WBGene00077787,0
WBGene00077788,0
WBGene00077789,0
WBGene00086546,0.508
WBGene00086551,0
WBGene00086553,8.595
WBGene00086554,0.301
WBGene00086555,0
WBGene00086556,0
WBGene00086557,4.708
WBGene00086558,0
WBGene00086559,0
WBGene00086560,0
WBGene00086562,0
WBGene00086563,0
WBGene00086564,0
WBGene00086565,0
WBGene00086566,0.505
WBGene00086567,0
WBGene00086568,0
WBGene00086569,126.267
WBGene00119203,0
WBGene00119204,0
WBGene00138711,0.614
WBGene00138714,0.46
WBGene00138715,0
WBGene00138717,2.659
WBGene00138719,0
WBGene00138720,15.069
WBGene00138721,0.125
WBGene00138724,0.161
WBGene00164968,0
WBGene00164969,0
WBGene00164971,0
WBGene00164972,0
WBGene00164973,0.122
WBGene00164974,0.19
WBGene00164983,0.209
WBGene00164985,0
WBGene00164986,0
WBGene00166235,0
WBGene00166397,0
WBGene00166811,0
WBGene00166894,0
WBGene00167250,3.004
WBGene00167394,0
WBGene00167949,0
WBGene00167962,0
WBGene00168680,0
WBGene00168690,0
WBGene00168764,0
WBGene00169006,0
WBGene00169171,0
WBGene00169377,0
WBGene00169595,0
WBGene00169829,0
WBGene00169867,23.057
WBGene00170034,0
WBGene00170129,0
WBGene00170951,0
WBGene00171160,0
WBGene00171255,1.455
WBGene00171412,0
